id,name,full_name,birthday,height,weight
15332,Gasolo Salima,Gasolo Salima,1984-05-20 00:00:00,1.78,93
15333,Guy Shepherdson,Guy Travis Shepherdson,1982-02-17 00:00:00,1.88,118
15334,Claudio Spadaro,Claudio Spadaro,1983-04-07 00:00:00,1.85,101
15335,Marko Stanojevic,Marko Peter Stanojevic,1979-10-01 00:00:00,1.8,79
15337,Kaiongo Tupou,Isileli Matakaiongo Tupou,1984-10-26 00:00:00,1.83,97
15338,DTH van der Merwe,Daniel Tailliferre Hauman van der Merwe,1986-04-28 00:00:00,1.83,97
15339,Hayden Mexted,Hayden Mexted,1979-03-10 00:00:00,1.96,110
15340,Semisi Saukawa,Ratu Meli Semisi Naevo Saukawa,1976-05-03 00:00:00,1.96,114
15341,Tanginoa Fosita,Tanginoa Fosita,,,
15342,Juan Martin Llovet,Juan Manuel Llovet,1985-10-15 00:00:00,1.75,84
15343,Sione Onesi,Sione Onesi,1985-06-17 00:00:00,,
15344,Gustavo Voituret,Gustavo Voituret,,,
15345,Akona Ndungane,Akona Zilindlovu Ndungane,1981-02-20 00:00:00,1.88,93
15346,Pierre Spies,Pierre Johan Spies,1985-06-08 00:00:00,1.93,110
15347,Francisco de Posadas,Francisco de Posadas,,,
15348,JP Pietersen,Jon-Paul Roger Pietersen,1986-07-12 00:00:00,1.91,101
15349,Mario Sagario Cagnani,Mario Marcelo Sagario Cagnani,1986-06-29 00:00:00,1.85,120
15350,Chiliboy Ralepelle,Mahlatse Ralepelle,1986-09-11 00:00:00,1.78,104
15351,Chad Erskine,Chad Esme Erskine,1980-01-08 00:00:00,1.78,90
15352,Adam Russell,Adam Hamilton Russell,1972-02-12 00:00:00,1.96,115
15353,Justin Stencel,Justin Patrick Stencel,1979-09-09 00:00:00,1.85,90
15354,Jon Vitale,Jonathan Vitale,1981-11-03 00:00:00,1.85,114
15355,Brett Sheehan,Brett Russell Sheehan,1979-09-16 00:00:00,1.73,89
15356,BJ Botha,Brendon James Botha,1980-01-04 00:00:00,1.83,116
15357,Ruan Pienaar,Ruan Pienaar,1984-03-10 00:00:00,1.88,91
15358,Benn Robinson,Benn Alexander Robinson,1984-07-19 00:00:00,1.83,111
15359,Rafael Alvarez Prieto,Jean Rafael Alvarez Prieto,,1.78,80
15360,Pedro Cabral,Pedro Pessia de Carvalho Cabral,1983-06-29 00:00:00,1.8,86
15361,Juan Cano Rodriguez-Arias,Juan Cano Rodriguez-Arias,1985-03-07 00:00:00,1.88,83
15362,Martin Hudak,Martin Hudak,,,
15363,Karel Kucera,Karel Kucera,1978-09-16 00:00:00,,
15364,Nuno Taful,Nuno Maria Cunha Nery Taful,1985-11-12 00:00:00,1.8,98
15365,Sergey Belousov,Sergey Belousov,1990-05-04 00:00:00,,
15366,Igor Galinovskiy,Igor Galinovskiy,1985-11-08 00:00:00,1.8,94
15367,Artem Klynka,Artem Klynka,,,
15368,Dimitri Kyrsanov,Dimitri Kyrsanov,,,
15369,Dimitri Polovykh,Dimitri Polovykh,,,
15370,Andrei Temnov,Andrei Temnov,1983-01-01 00:00:00,1.8,99
15371,Josef Blaha,Josef Blaha,1977-04-01 00:00:00,,
15372,Blake Burdette,Blake Glover Burdette,1980-01-19 00:00:00,1.85,116
15373,Pavel Camrda,Pavel Camrda,1978-10-01 00:00:00,,
15375,Miroslav Porchazka,Miroslav Porchazka,,,
15376,Ron Rosser,Ronald Rosser,1983-06-21 00:00:00,1.91,100
15377,Lubomir Orel,Lubomir Orel,,,
15379,Carles Badia Montilla,Carles Badia Montilla,1978-06-20 00:00:00,1.7,78
15380,Victor Gresev,Victor Gresev,1986-03-31 00:00:00,1.85,107
15382,Vladimir Ostrushko,Vladimir Ostrushko,1986-09-30 00:00:00,1.83,96
15383,Mikhail Babaev,Mikhail Babaev,1986-01-19 00:00:00,1.8,84
15384,Heini Bock,Johannes Heinrich Bock,1981-12-28 00:00:00,1.8,80
15385,Lu-Wayne Botes,Lu-Wayne Botes,1983-07-14 00:00:00,1.88,89
15386,Jacques Burger,Jacques Burger,1983-07-29 00:00:00,1.88,105
15388,Attie du Plessis,Adriaan Johannes du Plessis,1982-12-31 00:00:00,1.7,79
15389,Tinus du Plessis,Tinus du Plessis,1984-05-20 00:00:00,1.88,109
15391,Eugene Jantjies,Eugene Anthony Jantjies,1986-08-10 00:00:00,1.78,89
15392,Wacca Kazombiaze,Uakazuvaka Kazombiaze,1979-01-25 00:00:00,1.98,101
15393,Morne Louw,Morne Louw,1987-09-29 00:00:00,1.73,93
15396,Guillaume Nel,Guillaume Nel,1985-02-20 00:00:00,,
15397,Johnny Redelinghuys,Johannes Hermanus Redelinghuys,1984-02-07 00:00:00,1.8,111
15398,Pieter Rossouw,Pieter Rossouw,1980-06-19 00:00:00,1.88,87
15399,Juan Severino Somoza,Juan Severino Somoza,1981-09-16 00:00:00,1.85,111
15400,Roger Thompson,Roger Hesron Robert Thompson,1983-09-28 00:00:00,,
15401,Deon van der Bergh,Deon van der Bergh,1972-08-08 00:00:00,,
15402,Anthony Allen,Anthony Owen Allen,1986-09-01 00:00:00,1.8,90
15403,Andy Ellis,Andrew Michael Ellis,1984-02-21 00:00:00,1.8,84
15404,Shaun Perry,Shaun Andrew Perry,1978-05-04 00:00:00,1.8,97
15405,Paul Sackey,Paul Henry Sackey,1979-11-08 00:00:00,1.85,91
15406,Stuart Turner,Stuart Charles Turner,1972-04-22 00:00:00,1.83,106
15407,Johnnie Beattie,John William Beattie,1985-11-21 00:00:00,1.93,102
15408,David Callam,David Alexander Callam,1983-02-15 00:00:00,1.93,105
15410,Rob Dewey,Robert Edward Dewey,1983-10-19 00:00:00,1.91,107
15411,Joaquim Duarte,Joaquim Gustavo Duarte,1978-12-28 00:00:00,1.83,100
15412,Nico Esterhuyse,Nico Esterhuyse,1984-03-05 00:00:00,2.06,102
15413,Gavin Evans,Gavin Dean Evans,1984-07-18 00:00:00,1.91,99
15414,Toby Flood,Tobias Gerald Albert Lieven Flood,1985-08-08 00:00:00,1.88,89
15415,Bevin Fortuin,Bevin Andre Fortuin,1979-02-06 00:00:00,1.8,82
15416,Jim Hamilton,James Leigh Hamilton,1982-11-17 00:00:00,2.03,126
15417,Tusi Pisi,Tusiata Mackenzie Pisi,1982-06-18 00:00:00,1.83,90
15419,Junior Poluleuligaga,Aukusitino Junior Poluleuligaga,1981-02-05 00:00:00,1.8,95
15420,Jaco Pretorius,Jaco Christiaan Pretorius,1979-12-10 00:00:00,1.83,93
15421,Frans Steyn,Francois Philippus Lodewyk Steyn,1987-05-14 00:00:00,1.91,110
15422,Hale T-Pole,Tevita Hale Nai Tu'uhoko T-Pole,1979-04-30 00:00:00,1.93,100
15424,Stu Ault,Stuart Ault,1981-12-17 00:00:00,1.96,104
15425,Go Aruga,Go Aruga,1983-11-03 00:00:00,1.75,83
15426,Loic Jacquet,Loic Jacquet,1985-03-31 00:00:00,1.98,116
15427,Tomoki Kitagawa,Tomoki Kitagawa,1983-07-25 00:00:00,1.75,79
15428,Hilton Lobberts,Hilton Lobberts,1986-06-11 00:00:00,1.96,104
15431,Kabamba Floors,Lukas Floors,1980-11-15 00:00:00,1.75,88
15432,Rory Lawson,Rory Gordon MacGregor Lawson,1981-03-12 00:00:00,1.73,84
15433,Warren Spragg,Warren Gerard Spragg,1982-11-01 00:00:00,1.8,91
15434,Alasdair Strokosch,Alasdair Karl Strokosch,1983-02-21 00:00:00,1.91,109
15435,Stephen Ferris,Stephen Ferris,1985-08-02 00:00:00,1.93,111
15436,Luke Fitzgerald,Luke Matthew Fitzgerald,1987-09-13 00:00:00,1.85,97
15437,Lionel Beauxis,Lionel Beauxis,1985-10-24 00:00:00,1.8,89
15438,Luis Alfonso Cano Garcia,Luis Alfonso Cano Garcia,,,
15439,Andy Farrell,Andrew David Farrell,1975-05-30 00:00:00,1.93,106
15440,Ignacio Gutierrez Muller,Ignacio Gutierrez Muller,1986-07-19 00:00:00,1.88,87
15554,Cai Griffiths,Cai Llewellyn Griffiths,1984-01-05 00:00:00,1.91,122
15441,Manuel Mazo Canas,Manuel Alejandro Mazo Canas,1985-12-27 00:00:00,1.78,79
15442,Hugo Melo,Hugo Melo,,,
15443,Francisco Mira,Francisco Falcao Trigoso Franco Mira,1986-01-07 00:00:00,1.75,78
15444,Olly Morgan,Oliver Charles Morgan,1985-11-03 00:00:00,1.88,93
15445,Tom Rees,Thomas Rees,1984-09-11 00:00:00,1.83,101
15446,Aled Brew,Aled Gwilym Brew,1986-08-09 00:00:00,1.8,104
15447,Tevita 'Ahoafi,Tevita Sikaele 'Ahoafi,1987-12-05 00:00:00,1.73,78
15448,Nick Easter,Nicholas James Easter,1978-08-15 00:00:00,1.93,112
15449,Isieli Fine,'Isieli Tesimale Fine,1984-05-10 00:00:00,,
15451,Tevita Fonua,Tevita Fonua,,,
15452,Atonio Halangahu,'Atonio Halangahu,1981-03-02 00:00:00,1.75,99
15453,Sione Kalamafoni,Sione Maake Kalamafoni,1988-05-18 00:00:00,1.96,120
15454,Teu'imuli Kaufusi,Teu'umuli Kaufusi,1980-02-19 00:00:00,1.93,91
15455,Victor Kobzev,Victor Kobzev,1983-08-16 00:00:00,,
15456,Lopeti Lolohea,Tokaukamea Lopeti Liku Lolohea,,,
15457,Vunga Lilo,Vungakoto Filimone Lilo,1983-02-28 00:00:00,1.93,106
15459,Ivan Naumenko,Ivan Naumenko,,,
15460,Manuel Olivares Pont,Manuel Olivares Pont,,1.78,74
15461,Hemani Paea,Hemani Paea,1985-07-30 00:00:00,1.83,111
15462,Sione Poteki,Sione 'Etimoni Poteki,1984-05-13 00:00:00,1.85,112
15463,Vaea Poteki,Vaea Poteki,,1.75,78
15464,Tevita Tanginoa,Tevita Tanginoa,1982-05-21 00:00:00,1.96,109
15465,Folauhola Tatua'a,Folauhola Tatua'a,,,
15466,Toma Toke,Toma Toke,1985-06-20 00:00:00,1.8,107
15467,Benoit August,Benoit August,1976-12-20 00:00:00,1.83,107
15468,David Strettle,David Strettle,1983-07-23 00:00:00,1.83,79
15469,Martin Acena Colaneri,Martin Ignacio Acena Colaneri,1983-11-01 00:00:00,1.85,93
15470,Ciprian Caplescu,Ciprian Florin Caplescu,1986-07-28 00:00:00,1.65,69
15471,Andre Silva,Andre Lourenco da Silva,1975-02-09 00:00:00,1.75,114
15472,Oscar Ferreras Saura,Oscar Ferreras Saura,,,
15473,Martin Heredia Federico,Martin Emir Heredia Federico,1985-09-17 00:00:00,1.75,81
15474,Shane Geraghty,Shane Joseph James Geraghty,1986-08-12 00:00:00,1.78,91
15475,Martin Duda,Martin Duda,,,
15477,Davit Gurgenidze,Davit Gurgenidze,1986-04-12 00:00:00,1.88,84
15478,James Haskell,James Andrew Welbon Haskell,1985-04-02 00:00:00,1.93,116
15480,Roman Kodera,Roman Kodera,1977-08-11 00:00:00,,
15481,Martin Mensik,Martin Mensik,,,
15482,Jan Zacharias,Jan Zacharias,,,
15484,Duarte Figueiredo,Duarte Almeneida Arrugo Figueiredo,1982-06-25 00:00:00,1.73,87
15486,Vakhtang Akhvlediani,Vakhtang Akhvlediani,,,
15487,Martin Dlouhy,Martin Dlouhy,,,
15488,Lukas Honner,Lukas Honner,,,
15489,Milan Jirman,Milan Jirman,,,
15490,Tomas Nevicky,Tomas Nevicky,1978-05-06 00:00:00,,
15492,Maxim Kiselev,Maxim Kiselev,1984-05-08 00:00:00,,
15494,Evgeni Matveev,Evgeni Matveev,1984-04-15 00:00:00,1.88,101
15495,Nikita Medkov,Nikita Medkov,1986-11-17 00:00:00,1.91,96
15497,Ivan Povesma,Ivan Povesma,,,
15498,Dimitri Soldatov,Dimitri Soldatov,1986-07-27 00:00:00,1.93,83
15499,Nikolay Timosyuk,Nikolay Timosyuk,,,
15500,Filip Vacek,Filip Vacek,,,
15501,Yusuke Aoki,Yusuke Aoki,1983-06-19 00:00:00,1.75,96
15502,James Arlidge,James Anthony Arlidge,1979-08-11 00:00:00,1.88,87
15504,Yuji Kitagawa,Yuji Kitagawa,1986-08-11 00:00:00,1.96,107
15505,Kosei Ono,Kosei Ono,1987-04-17 00:00:00,1.7,80
15506,Bryce Robins,Bryce Barney Robins,1980-09-19 00:00:00,1.83,94
15507,Koji Taira,Koji Taira,1983-01-12 00:00:00,1.85,93
15508,Tomoki Yoshida,Tomoki Yoshida,1982-02-22 00:00:00,1.73,80
15509,Toshiaki Hirose,Toshiaki Hirose,1981-10-17 00:00:00,1.73,81
15510,Taku Inokuchi,Taku Inokuchi,1982-10-05 00:00:00,1.75,100
15511,Takamichi Sasaki,Takamichi Sasaki,1983-10-30 00:00:00,1.83,99
15512,Takahiro Sugiura,Takahiro Sugiura,1983-10-04 00:00:00,1.78,105
15513,Luke Thompson,Luke Thompson,1981-04-16 00:00:00,1.96,109
15518,Goncalo Mesquita de Foro,Pacheco Goncalo Francisco Goncalves Mesquita de Foro,1982-04-14 00:00:00,1.88,94
15521,Delon Armitage,Delon Anthony Armitage,1983-12-15 00:00:00,1.93,98
15522,Richard Blaze,Richard James Blaze,1985-04-19 00:00:00,2.01,117
15524,Jordan Crane,Jordan Stephen Crane,1986-06-03 00:00:00,1.88,109
15525,Mark Crick,Mark A. Crick,1975-01-27 00:00:00,1.83,106
15526,Lee Dickson,Lee Alwyne Walter Dickson,1985-03-29 00:00:00,1.8,83
15527,Phil Dowson,Philip David Acton Dowson,1981-10-01 00:00:00,1.91,107
15529,Jack Forster,Jack Forster,1987-03-19 00:00:00,1.85,119
15530,Nick Kennedy,Nicholas John Kennedy,1981-08-19 00:00:00,2.03,114
15531,Ryan Lamb,Ryan Lamb,1986-05-18 00:00:00,1.75,87
15532,Nese Malifa,Valenese Malifa,1985-09-10 00:00:00,1.75,72
15535,Topsy Ojo,Temitope Oluwadamilola Ojo,1985-07-28 00:00:00,1.8,83
15536,Tui Osborne,Andrew Osborne,1981-03-04 00:00:00,1.73,88
15537,David Paice,David James Paice,1983-11-24 00:00:00,1.85,103
15539,Pat Quinn,Patrick Quinn,1981-05-17 00:00:00,1.93,108
15540,Will Skinner,William John Skinner,1984-02-08 00:00:00,1.8,96
15542,Ben Wiedemer,Ben Wiedemer,1981-02-13 00:00:00,1.98,115
15543,Richard Wigglesworth,Richard Eric Peter Wigglesworth,1983-06-09 00:00:00,1.78,83
15544,Ben Woods,Benjamin Neil Woods,1982-06-09 00:00:00,1.85,106
15545,Vitori Buatava,Vitori Tomu Buatava,1985-11-01 00:00:00,1.8,89
15546,Jiri Cerny,Jiri Cerny,,,
15547,Matt Cornwell,Matthew John Cornwell,1985-01-16 00:00:00,1.85,93
15548,Alapasa Cortz,Alapasa Cortz,1973-07-21 00:00:00,1.88,90
15549,Andy Dalgleish,Andrew James Dalgleish,1981-05-31 00:00:00,1.8,95
15550,Tauvaga Fa'afou,Tauvaga Fa'afou,,,
15551,Francisco Fragateiro,Francisco Fragateiro,,,
15553,Vereniki Goneva,Vereniki Goneva,1984-04-05 00:00:00,1.75,101
15555,James Hayter,James William Hayter,1978-08-14 00:00:00,1.88,109
15556,Pavel Hocke,Pavel Hocke,,,
15557,Ollie Hodge,Oliver Benjamin Thomas Hodge,1980-03-24 00:00:00,2.03,106
15559,Garry Law,Garry Scott Anderson Law,1985-01-13 00:00:00,1.83,95
15560,Na'ama Leleimalefaga,Na'ama Leleimalefaga,1987-11-20 00:00:00,1.83,129
15561,Wame Lewaravu,Ratu Wame Ganilau Lewaravu,1983-09-24 00:00:00,1.96,113
15562,Gaby Lovobalavu,Gabirieli Vododuadua Lovobalavu,1985-06-20 00:00:00,1.83,94
15563,Nick Macleod,Nicholas Anderson Macleod,1983-03-23 00:00:00,1.85,89
15565,Simon Miall,Simon Adrian Miall,1976-03-13 00:00:00,1.93,108
15566,Jonathan Mills,Jonathan Thomas Mills,1984-02-12 00:00:00,1.96,111
15567,Isoa Coalala Neivua,Isoa Cowalala Neivua,1978-07-19 00:00:00,1.8,97
15568,Justin Purdie,Justin Evan Perelini Purdie,1980-05-30 00:00:00,1.93,106
15569,Vesi Rauluni,Vesito Kubunameca Rauluni,1977-09-27 00:00:00,1.73,84
15570,Dan Rawaqa Maravunawasawasa,Ratu Taniela Rawaqa Maravunawasawasa,1986-04-30 00:00:00,1.78,86
15571,Lee Robinson,Lee Matthew Robinson,1980-12-30 00:00:00,1.88,108
15572,Tomasi Soqeta,Tomasi Nagone Soqeta,1983-08-16 00:00:00,1.91,124
15573,Clive Stuart-Smith,Clive John Stuart-Smith,1983-05-17 00:00:00,1.75,80
15574,Kane Thompson,Kane Gregory Thompson,1982-01-09 00:00:00,1.98,111
15575,Dorian Williams,Dorian Samuel Williams,1977-11-10 00:00:00,1.83,103
15576,Gavin Williams,Gavin Lloyd Williams,1979-10-25 00:00:00,1.85,101
15577,Alefoso Yalayalatabua,Alefoso Yalayalatabua,1977-01-22 00:00:00,1.88,107
15578,John Barclay,John Adam Barclay,1986-09-24 00:00:00,1.91,104
15579,Inaki Basauri Flores,Joseba Inaki Basauri Flores,1984-10-10 00:00:00,1.98,109
15580,Rob Chrystie,Robert Scott Chrystie,1978-03-16 00:00:00,1.75,76
15581,Alasdair Dickinson,Alasdair Granville Dickinson,1983-09-11 00:00:00,1.85,107
15582,Thom Evans,Thom Henry Evans,1985-04-02 00:00:00,1.83,90
15583,Tom Johnson,Thomas Anthony Johnson,1982-07-16 00:00:00,1.88,97
15584,Robbie Kydd,Robert Murray Kydd,1982-01-19 00:00:00,1.8,88
15585,Calum MacRae,Calum J.G. MacRae,1980-01-26 00:00:00,1.85,92
15586,Dan Payne,Dan Payne,1972-09-12 00:00:00,1.83,103
15587,Mark Rennie,Mark Rennie,1982-04-30 00:00:00,1.98,107
15588,Stevie Swindall,Steve Arnott Swindall,1982-12-11 00:00:00,1.93,110
15589,Fergus Thomson,Fergus Matthew Andrew Thomson,1983-10-18 00:00:00,1.83,100
15590,Berrick Barnes,Berrick Steven Barnes,1986-05-28 00:00:00,1.83,86
15591,Kurtley Beale,Kurtley James Beale,1989-01-06 00:00:00,1.83,95
15593,Ryan Cross,Ryan Paul Cross,1979-10-06 00:00:00,1.91,99
15595,Makoni Finau,Makoni Finau,1983-12-21 00:00:00,1.78,116
15598,Josh Holmes,Joshua M. Holmes,1987-01-06 00:00:00,1.88,93
15600,Sateki Mata'u,Siosateki Havea Mata'u,1979-12-05 00:00:00,1.83,109
15601,Dean Mumm,Dean William Mumm,1984-03-05 00:00:00,1.96,108
15603,David Pocock,David Willmer Pocock,1988-04-23 00:00:00,1.83,102
15604,Julian Salvi,Julian Michael Salvi,1985-10-09 00:00:00,1.88,102
15606,Naisa Sikalu,'Atunaisa Havea Sikalu,1982-06-07 00:00:00,1.88,95
15608,Patrick Tamoua,Patrick Tamoua,,,
15610,Lachie Turner,Lachlan David Turner,1987-05-11 00:00:00,1.85,95
15612,Stephen Brett,Stephen Alan Brett,1985-11-23 00:00:00,1.83,86
15613,Mike Brown,Michael Noel Brown,1985-09-04 00:00:00,1.83,92
15614,Tony Buckley,Daniel Anthony Buckley,1980-10-08 00:00:00,1.96,137
15615,Brian Carney,Brian Carney,1976-07-23 00:00:00,1.8,90
15617,Graham Dewes,Graham Charles Dewes,1982-01-24 00:00:00,1.8,108
15618,Ceri Jones,Ceri Rhys Jones,1977-06-19 00:00:00,1.83,117
15619,Tone Kopelani,Tone Alefa Kopelani,1978-04-22 00:00:00,1.8,109
15620,Scott Morgan,Scott Morgan,1978-10-17 00:00:00,1.98,104
15621,Barry Murphy,Barry John Murphy,1982-11-28 00:00:00,1.88,89
15622,Sam Norton-Knight,Sam Hamish Norton-Knight,1983-12-02 00:00:00,1.88,86
15623,Kieran Read,Kieran James Read,1985-10-26 00:00:00,1.93,110
15624,Dean Schofield,Dean Francis Schofield,1979-01-19 00:00:00,1.98,124
15625,James Stuart,James Diego Miguel Stuart,1981-05-27 00:00:00,1.98,106
15626,Joe Tekori,Joseph Iosefa Tekori,1983-12-17 00:00:00,1.98,126
15627,Roy Winters,Royston Anthony Maria Winters,1975-12-13 00:00:00,1.93,112
15628,Nick Abendanon,Nicolas Jan Abendanon,1986-08-27 00:00:00,1.78,83
15629,Santiago Ariano,Santiago Ariano,,,
15630,Kris Burton,Kristopher Shaun Burton,1980-08-04 00:00:00,1.75,85
15631,Damien Chouly,Damien Chouly,1985-11-27 00:00:00,1.93,105
15632,Jean-Francois Coux,Jean-Francois Coux,1980-12-23 00:00:00,1.8,87
15634,Martin Crosa,Martin Crosa,1986-09-08 00:00:00,,
15635,Craig Culpan,Craig Culpan,1982-05-17 00:00:00,1.88,94
15636,Nanyak Dala,Nanyak Dala,1984-06-18 00:00:00,1.78,93
15637,Nicolas Durand,Nicolas Durand,1982-10-04 00:00:00,1.73,79
15638,Mickael Forest,Mikael Forest,1975-08-09 00:00:00,1.8,81
15639,Scott Franklin,Scott Franklin,1980-08-23 00:00:00,1.88,115
15640,Alessio Galante,Alessio Galante,1983-10-24 00:00:00,1.88,97
15641,Digby Ioane,Digby Anthony Natu Ioane,1985-07-14 00:00:00,1.78,92
15642,Nicolas Laharrague,Nicolas Laharrague,1981-10-30 00:00:00,1.78,82
15643,Gregory le Corvec,Gregory le Corvec,1977-03-04 00:00:00,1.93,101
15644,Brendon Leonard,Brendon Grant Leonard,1985-04-16 00:00:00,1.83,92
15645,Sebastian Levaggi,Sebastian Levaggi,1982-01-27 00:00:00,1.8,106
15646,Arnaud Mignardi,Arnaud Mignardi,1986-11-01 00:00:00,1.8,89
15647,Franck Montanella,Franck D. Montanella,1982-03-26 00:00:00,1.85,123
15648,Olivier Olibeau,Olivier Olibeau,1977-04-13 00:00:00,1.98,110
15649,Enrico Patrizio,Enrico Patrizio,1985-01-15 00:00:00,1.88,94
15650,Julien Pierre,Julien Pierre,1981-07-31 00:00:00,1.98,113
15653,Ben Skirving,Benjamin David Skirving,1983-10-09 00:00:00,1.96,107
15654,Gaston Szabo,Gaston Szabo,1984-11-20 00:00:00,1.91,113
15655,Lisiate Tafa,Lisiate Tafa,1979-10-10 00:00:00,,
15656,Benjamin Thiery,Benjamin Thiery,1984-06-02 00:00:00,1.83,98
15657,Samiu Vahafolau,Samiu Kaufusi Vahafolau,1978-04-24 00:00:00,1.93,110
15658,Heini Adams,Heinrich Jaco Adams,1980-05-29 00:00:00,1.68,72
15659,Brad Barritt,Bradley Michael Barritt,1986-08-07 00:00:00,1.83,102
15660,Schalk Brits,Schalk Burger Brits,1981-05-16 00:00:00,1.83,99
15661,Jane du Toit,Johannes Albertus du Toit,1975-10-02 00:00:00,1.85,116
15662,Peter Grant,Peter John Grant,1984-08-15 00:00:00,1.85,89
15663,Ernst Joubert,Ernst J. Joubert,1980-08-05 00:00:00,1.93,104
15664,TC Losper,Tertius Claude Losper,1985-11-22 00:00:00,1.88,85
15665,Jonathan Mokuena,Jonathan Mokuena,1981-05-29 00:00:00,1.88,97
15666,Odwa Ndungane,Odwa Mzuzo Ndungane,1981-02-20 00:00:00,1.83,91
15667,Jacques Nieuwenhuis,Jacques Nieuwenhuis,1980-03-23 00:00:00,1.88,101
15668,Ross Skeate,Ross Carson Skeate,1982-08-02 00:00:00,2.01,113
15669,Wilhelm Steenkamp,Jabez Wilhelmus Arnoldus Steenkamp,1985-02-07 00:00:00,1.98,113
15670,Heinke van der Merwe,Hendrik Schalk van der Merwe,1985-05-03 00:00:00,1.83,114
15671,Justinus van der Westhuizen,Justinus van der Westhuizen,1983-12-30 00:00:00,1.8,79
15672,Jano Vermaak,Jano Vermaak,1985-01-01 00:00:00,1.7,81
15673,Marius Visser,Marius Visser,1982-04-24 00:00:00,1.91,129
15674,Ryan Witbooi,Ryan Carter Witbooi,1985-09-07 00:00:00,1.88,87
15676,James Horwill,James Edward Horwill,1985-05-29 00:00:00,1.98,117
15677,Salesi Ma'afu,Ratu Salesi Liueli Ma'afu,1983-03-26 00:00:00,1.83,131
15678,Lionel Mazars,Lionel Mazars,1984-06-26 00:00:00,1.83,89
15679,Feki Moala,Feki Moala,1981-09-08 00:00:00,1.75,97
15680,Waylon Murray,Waylon Michael Murray,1986-04-27 00:00:00,1.91,104
15681,Fulgence Ouedraogo,Fulgence Ouedraogo,1986-07-21 00:00:00,1.91,98
15683,Luke Watson,Luke Asher Watson,1983-10-26 00:00:00,1.85,99
15684,Miguel de Achaval,Miguel de Achaval,1982-05-08 00:00:00,1.8,98
15685,Federico Amelong,Federico Graciano Amelong,1985-01-10 00:00:00,1.8,83
15686,Felipe Aranguren,Felipe Aranguren,1983-06-05 00:00:00,1.96,107
15687,Gabriel Ascarate,Gabriel Ascarate,1987-10-20 00:00:00,1.83,95
15688,Skipper Badenhorst,Rudolf Scheepers Badenhorst,1978-12-01 00:00:00,1.85,104
15689,Aldo Birchall,Aldo Anthony Birchall,1978-12-29 00:00:00,1.85,94
15690,Nicolai Blignaut,Hendrik Nikolai Shamako Blignaut,1985-01-10 00:00:00,1.93,103
15691,Giovanni Boccalon,Giovanni Boccalon,1972-05-10 00:00:00,1.88,120
15692,Santiago Bottini,Santiago Bottini,1984-09-14 00:00:00,1.8,86
15693,Gonzalo Camacho,Gonzalo Oscar Camacho,1984-08-28 00:00:00,1.73,84
15695,Daniel Carpo,Daniel Carpo,1984-11-26 00:00:00,1.91,105
15696,Irakli Chkonia,Irakli Chkonia,1985-02-12 00:00:00,1.78,107
15697,Ashton Constant,Ashton Constant,1983-09-28 00:00:00,1.83,109
15698,Marius Delport,Marius Delport,1985-03-06 00:00:00,1.93,89
15699,Stefan Durand,Stefan Durand,1987-03-16 00:00:00,1.83,93
15700,Jaco Erasmus,Jacobs Erasmus,1979-07-31 00:00:00,2.01,101
15701,Santiago Fernandez,Santiago Fernandez,1985-11-28 00:00:00,1.83,83
15702,Francisco Gomez Kodela,Francisco Tomas Gomez Kodela,1985-07-03 00:00:00,1.83,120
15703,Elizbar Kuparadze,Elizbar Kuparadze,1984-04-02 00:00:00,1.83,108
15704,Nicola Leonardi,Nicola Leonardi,1979-10-15 00:00:00,1.73,74
15705,Louis Ludik,Louis Ludik,1986-10-08 00:00:00,1.83,89
15706,Bandise Maku,Bandise Grey Maku,1986-07-24 00:00:00,1.85,109
15707,Roman Miralles,Roman Miralles,1983-08-01 00:00:00,1.85,78
15708,Sangoni Mxoli,Sangoni Mpumelelo Mxoli,1985-01-08 00:00:00,1.8,106
15709,Michele Nitoglia,Michele Maria Nitoglia,1982-05-10 00:00:00,1.91,97
15710,Howard Noble,Howard Gerald Noble,1985-11-08 00:00:00,1.78,81
15711,Marco Rosa,Marco Rosa,1984-10-15 00:00:00,1.8,89
15712,Alberto Sgarbi,Alberto Sgarbi,1986-11-26 00:00:00,1.91,103
15713,Mario Vella,Mario Vella,1980-02-28 00:00:00,1.98,103
15714,Jone Daunivucu,Jone Daunivucu,1977-06-01 00:00:00,1.8,83
15715,Alberto de Marchi,Alberto de Marchi,1986-03-13 00:00:00,1.83,119
15716,Paul Derbyshire,Paul Edward Derbyshire,1986-11-03 00:00:00,1.93,102
15717,Mesui Lemoto,Fine Vea Mesui Lemoto,1986-09-13 00:00:00,1.75,86
15718,Waisea Luveniyali,Waisea Sedre Luveniyali,1985-07-23 00:00:00,1.78,88
15719,Fabrizio Parisse,Fabrizio Parisse,1980-09-24 00:00:00,1.93,94
15721,Vereniki Sauturaga Racagi,Vereniki Sauturaga Racagi,1982-11-19 00:00:00,1.75,99
15722,Michael Tagicakibau,Michael Leroy Tagicakibau,1985-05-09 00:00:00,1.88,97
15723,Deryck Thomas,Deryck Denys Thomas,1985-04-08 00:00:00,1.93,114
15724,Dale Tonawai Mataluvu,Dale Tonawai Mataluvu,1980-05-09 00:00:00,1.85,101
15725,Sisa Waqa,Sisa Ledua Waqa,1986-04-29 00:00:00,1.91,99
